SeaPort,Negative,Outdoors,Complex,Weights,Alligator,(0.0, 0.0) (0.1, -0.2) (0.6, -1.1) (1.2, -1.8) (2.0, -2.4) (2.7, -3.1) (3.3, -3.9) (4.0, -4.6) (4.5, -5.4) (5.0, -6.3) (5.6, -7.1) (6.2, -7.8) (6.5, -8.0) (6.5, -8.0) (6.5, -8.0) (6.5, -8.0) (6.5, -8.0) (6.6, -8.1) (6.9, -8.2) (6.9, -8.2) (6.9, -8.2) (6.9, -8.2) (6.9, -8.2) (6.9, -8.2) (6.9, -8.2) (6.9, -8.2) (6.9, -8.2) (6.9, -8.2) (6.9, -8.2) (7.1, -8.6) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.3, -8.7) (7.4, -8.7) (7.4, -8.7) (7.4, -8.7) (7.5, -8.9) (10.1, -10.5) ,114.3729,6.950006,0.9161987
Forest,Neutral,Outdoors,Complex,Old Man,Grater,(0.0, 0.0) (0.0, 0.0) (-0.1, -0.8) (-0.2, -1.7) (-0.1, -2.6) (0.1, -3.4) (0.2, -4.4) (0.4, -5.3) (0.6, -6.2) (0.6, -7.1) (0.5, -8.0) (0.3, -8.9) (0.0, -9.9) (1.2, -12.5) ,21.96857,3.949995,0.9589844
Desert,Negative,Outdoors,Simple,Scary Mask,Hat,(0.0, 0.0) (0.0, 0.1) (-0.7, 0.8) (-1.3, 1.5) (-1.8, 2.4) (-2.5, 2.8) (-3.0, 3.0) (-3.0, 3.8) (-2.3, 3.8) (-2.8, 4.6) (-3.8, 4.7) (-4.0, 5.7) (-4.2, 6.6) (-4.7, 7.5) (-5.2, 8.3) (-5.6, 9.2) (-5.9, 10.1) (-6.2, 11.0) (-6.6, 11.8) (-8.3, 14.2) ,28.20465,6.450004,0.9215088
Hospital,Negative,Indoors,Simple,Kettle,Bloody Snowman,(0.0, 0.0) (0.0, 0.0) (0.8, 0.5) (1.6, 0.9) (2.6, 1.1) (3.6, 1.1) (4.6, 1.2) (5.6, 1.3) (6.6, 1.4) (7.5, 1.6) (8.5, 1.8) (9.5, 2.1) (10.4, 2.3) (11.4, 2.6) (14.5, 4.2) ,23.7782,6.350003,0.7595215
LivingRoom,Neutral,Indoors,Complex,Broom,Blue Bag,(0.0, 0.0) (0.0, 0.0) (-0.4, -0.5) (-1.1, -1.2) (-1.7, -2.0) (-2.0, -3.0) (-2.0, -4.0) (-2.3, -7.5) ,16.79529,4.649997,1.007568
Kitchen,Neutral,Indoors,Simple,Snail,Books,(0.0, 0.0) (0.0, 0.1) (-0.3, 1.0) (-1.1, 1.2) (-2.0, 1.5) (-2.9, 1.9) (-3.8, 2.0) (-4.8, 1.9) (-7.7, 1.3) ,17.1106,6.100002,1.575439
Lab,Negative,Indoors,Simple,Goblin Trophy,Blue Soap Bottle,(0.0, 0.0) (0.0, 0.0) (-0.6, 0.6) (-1.2, 1.1) (-1.3, 1.4) (-0.9, 1.0) (-1.2, 0.9) (-1.3, 1.7) (-1.9, 2.4) (-2.4, 3.2) (-2.4, 4.2) (-4.5, 7.1) ,20.71997,6.400003,2.326538
Park,Neutral,Outdoors,Simple,Chicken,Planter,(0.0, 0.0) (0.0, 0.0) (0.0, 0.0) (0.5, 0.3) (1.4, 0.1) (2.4, 0.2) (3.4, 0.2) (4.3, 0.4) (5.1, 1.0) (6.0, 0.8) (7.0, 1.0) (8.0, 1.0) (9.0, 1.1) (9.9, 1.4) (10.9, 1.7) (11.8, 1.9) (12.7, 1.7) (15.9, 2.7) ,26.59021,6.100002,0.6815186
Office,Neutral,Indoors,Simple,Sitting Man,Red Bottle,(0.0, 0.0) (0.0, 0.0) (0.0, 0.0) (0.6, 0.5) (1.3, 1.2) (1.6, 1.9) (2.1, 2.1) (2.9, 2.0) (3.3, 1.3) (4.0, 0.7) (4.2, -0.2) (3.8, -1.2) (3.8, -2.1) (5.5, -5.2) ,22.83643,6.250003,29.00659
Library,Negative,Indoors,Complex,Microphone,Bat,(0.0, 0.0) (0.0, 0.0) (1.0, 0.3) (2.0, 0.4) (2.9, 0.7) (6.0, 2.1) ,14.62146,6.200003,1.613403
Kitchen,Neutral,Indoors,Simple,Jar,Briefcase,(0.0, 0.0) (0.0, 0.0) (0.1, 0.0) (0.1, 0.2) (-0.2, -0.1) (0.4, -0.1) (0.8, -0.1) (0.9, 0.0) (-0.1, 0.0) (-1.1, -0.1) (-1.8, -0.2) (-1.8, -0.2) (-1.5, -0.3) (-0.5, -0.5) (0.5, -0.6) (1.5, -0.5) (2.4, -0.5) (3.4, -0.7) (4.4, -0.7) (4.5, -0.7) (4.5, -0.7) (4.5, -0.7) (4.5, -0.7) (5.0, -0.7) (5.9, -0.8) (6.3, -0.8) (6.3, -0.8) (6.4, -0.7) (9.3, 0.2) ,37.35461,4.899998,1.270752
Hospital,Negative,Indoors,Simple,Pitcher,Worm Monster,(0.0, 0.0) (0.0, 0.0) (-1.0, 0.0) (-1.8, -0.6) (-2.6, -1.1) (-3.5, -1.2) (-4.4, -1.5) (-5.3, -1.8) (-6.2, -2.0) (-7.2, -2.2) (-8.2, -2.4) (-9.1, -2.6) (-10.1, -2.9) (-11.1, -3.0) (-12.0, -3.2) (-13.0, -3.5) (-15.6, -4.5) ,25.01245,5.950002,1.717529
SeaPort,Negative,Outdoors,Complex,Screwdriver,Lizard,(0.0, 0.0) (0.0, 0.0) (0.4, 0.2) (1.1, 0.8) (1.6, 1.6) (2.2, 2.5) (2.9, 3.2) (3.4, 3.9) (3.9, 4.7) (4.3, 5.4) (4.8, 6.2) (5.4, 7.1) (5.9, 7.9) (6.5, 8.7) (6.8, 9.7) (7.4, 10.4) (8.3, 13.2) ,25.13098,5.850001,1.849854
Forest,Neutral,Outdoors,Complex,Fish,Spoon,(0.0, 0.0) (-0.1, -0.2) (-0.4, -1.1) (-0.6, -2.1) (-0.8, -3.0) (-0.9, -4.0) (-1.1, -5.0) (-1.3, -5.9) (-1.5, -6.9) (-1.5, -7.3) (-1.5, -7.3) (-1.5, -7.3) (-1.5, -7.3) (-1.5, -7.3) (-1.5, -7.3) (-1.5, -7.3) (-1.3, -7.1) (-1.3, -7.1) (-1.3, -7.1) (-1.3, -7.1) (-1.3, -7.2) (-0.3, -7.4) (0.1, -6.8) (-0.7, -7.3) (-0.7, -7.6) (-0.7, -7.6) (-0.7, -7.6) (-0.7, -7.6) (-0.7, -7.6) (-0.7, -7.6) (-0.7, -7.6) (-0.7, -7.6) (-0.7, -7.6) (-0.7, -7.6) (-0.7, -7.6) (-0.7, -7.6) (-0.7, -7.6) (-0.7, -7.6) (-0.7, -7.6) (-0.7, -7.6) (-0.7, -7.6) (-0.7, -7.6) (-0.7, -7.6) (-0.9, -8.1) (-1.6, -11.1) ,53.23413,6.400003,1.203613
LivingRoom,Neutral,Indoors,Complex,Woman,Ribbon Ball,(0.0, 0.0) (0.0, 0.0) (0.2, -0.2) (0.1, -1.0) (-0.1, -1.9) (-0.2, -2.9) (0.3, -3.8) (1.0, -4.5) (1.5, -5.3) (3.8, -8.0) ,18.67932,6.350003,0.9643555
Desert,Negative,Outdoors,Simple,Keychain,Severed Arm,(0.0, 0.0) (0.0, 0.0) (0.8, 0.3) (1.5, 0.8) (2.4, 0.5) (3.4, 0.5) (4.3, 0.6) (5.3, 0.9) (6.2, 1.1) (7.0, 1.2) (7.7, 1.6) (8.4, 1.4) (9.2, 1.1) (10.0, 1.2) (10.7, 1.7) (11.5, 2.2) (12.5, 2.4) (13.2, 2.9) (15.9, 4.2) ,27.15454,6.150002,0.78125
